source_row,asset_code,name,model
892,28471403,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES CON RANGO DE FRECUENCIA-DE O.2HZ A 2MHZ-MARCA BK PRECISION-MODELO 3011B-SERIE 147-29483,3011B
893,28471404,OSCILOSCOPIO ANALOGICO DIGITAL-MARCA TECKTRONIX-MODELO TDS-210-SERIE B022626 Y B022627.INCLUYE 1 MANUAL-2 PUNTAS DE PRUEBA-CABLE DE ALIMENTACION-CERTIFICADO DE CALIBRACION NIST,TDS-210
894,28471406,OSCILOSCOPIO MARCA TEKTRONIX-MODELO TDS-210-SERIE B042777 INCLUYE MANUAL DEL USUARIO,TDS-210
895,28471408,RETROPROYECTOR MARCA DALITE-MODELO G200-SERIE D 07102,G200
896,28471409,GRABADOR UNIVERSAL MARCA EETOOLS- SERIE TMC-5297,TOPMAX
897,28471410,EQUIPOS DE OFICINA Y ADMINISTRACION/SECADOR DE MANOS/SECADOR MANUAL DE MANOS MARCA TEW- MODELO TCO-1500ES- SERIE KYWI-0307127,TCO-1500ES
898,28471411,MOTOR TRIFASICO MARCA SIEMENS DE 5 HP 220-440V 1720RPM IP55,93009
899,28471412,SUPERVISOR DE VOLTAJE DIGITAL TRIFASICO MARCA ICM- MODELO ICM-450 DE 190-360 VAC 50-60HZ,ICM450C
900,28471414,PROYECTOR DE DATOS Y VIDEO INFOCUS X1- SERIE AHHC40802572- CONTROL REMOTO INFOCUS- EN MALETIN NEGRO DE TELA,X1
901,28471415,PROYECTOR SONY- MODELO VPL-CS6- SERIE 44706- CONTROL REMOTO MARCA SONY- MODELO RM-PJM12- EN MALETIN NEGRO DE TELA,VPL-CS6
902,28471417,PROYECTOR DE DATOS Y VIDEO INFOCUS LP 540- SERIE ALSN43900595- CON CONTROL REMOTO RM-PJ2- EN MALETIN NEGRO DE NYLON,LP540
903,28471418,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/CONTROL ELECTRONICO DE TEMPERATURA/EQUIPO PARA PROTECCION Y CONTROL DE MOTORES COMPUESTO DE: RELE ECTRONICO DE PROTECCION Y MANDO SIMOCODE MAS PANEL DE OPERACION MARCA SIEMENS S07-552- MODELO 3UF5001-3AJ00-1 CON ACCESORIOS,3UF5001-3AJ00-1
904,28471419,EQUIPO DE AUTOMATIZACION CON MODULOS ANALOGICOS DE ENTRADA Y SALIDA- FUENTE DE ALIMENTACION MARCA SIEMENS SIMATIC- MODELO S7-300- SERIE C-T2C16471,S7-300
905,28471778,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/AMPERIMETRO/AMPERIMETRO DE TENAZA AMPERCLAMP ITALIANO ICE-ESCALA DE 2.5 A 500-EN ESTUCHE DE PLASTICO,AMPERCLAMP
906,28471779,BANCO PARA LABORATORIO DE MEDIDAS ELECTRICAS-CON LOS SIGUIENTES ELEM:5 FUENTES DE CORRIENTE:ALTERNA TRIFASICA FIJA-VARIABLE POR FASES-ALTERNA MONOFASICA FIJA-ALTERNA MONOFASICA VARIABLE-CONTINUA VARIABLE Y UNA MESA DE TRABAJO CON DOS BANCOS,98912
907,28471780,PUPITRE DE MANDO TRANSPORTABLES PHYWE 07422093-220-221-222,98918
908,28471781,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/AMPERIMETRO/INSTRUMENTO DE MEDIDA A BOBINA MOVIL-GOSEEN P244,98919
909,28471782,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/AMPERIMETRO/INSTRUMENTO DE PRECISION-A BOBINA MOVIL-PARA MEDIR LA CORRIENTE-GOSSEN P140,P140
910,28471783,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/AMPERIMETRO/INSTRUMENTO DE PRECISION A BOBINA MOVIL-PARA MEDIR LA CORRIENTE-GOSSEN P144,P144
911,28471784,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/AMPERIMETRO/INSTRUMENTO DE PRECISION A BOBINA MOVIL-PARA MEDIR LA CORRIENTE-GOSSEN P145,P145
912,28471785,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/AMPERIMETRO/INSTRUMENTO DE PRECISION-BOBINA MOVIL-PARA MEDIR LA TENSION-GOSSEN P243,P243
913,28471786,INSTRUMENTO PARA MEDIR CON LUZ-LA CORRIENTE Y LA TENSION NORMA,98924
914,28471787,GALVANOMETRO PARA CORRIENTE CONTINUA-GOSSEN P-391,P-391
915,28471788,INSTRUMENTO DE PRECISION-PARA MEDIR LA CORRIENTE CONTINUA Y CORRIENTE ALTERNA-GOSSEN 141,141
916,28471789,INSTRUMENTO DE PRECISION PARA MEDIR LA CORRIENTE CONTINUA Y CORREITNE ALTERNA-GOSSEN 142,142
917,28471790,INSTRUMENTO DE PRECISION PARA MEDIR LA CORRIENTE CONTINUA Y CORRIENTE ALTERNA-GOSSEN 143,143
918,28471791,INSTRUMENTO DE PRECISION PARA MEDIR LA TENSION PARA CORRIENTE CONTINUA Y ALTERNA-GOSSEN A-240,A-240
919,28471792,INSTRUMENTO DE PRECISION PARA MEDIR TENSION-CORRIENTE CONTINUA ALTERNA GOSSEN A-242,A-242
920,28471793,INSTRUMENTO DE PRECISION PARA MEDIR TENSION-CORRIENTE CONTINUA ALTERNA GOSSEN A-243,A-243
921,28471794,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/VATIMETRO/VATIMETRO CON HIERRO-CERRADO SISTEMA DE MEDIDA-GOSSEN D-141,D-141
922,28471795,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/VATIMETRO/VATIMETRO CON HIERRO-CERRADO SISTEMA-GOSSEN D-145,D-145
923,28471796,INSTRUMENTO DE MEDIDA DE FACTOR POTENCIAL-GOSSEN D-KP-182,D-KP-182
924,28471797,INSTRUMENTO DE MEDIDA FACTOR POTENCIAL-CORRIENTE TRIFASICA-GOSSEN,98937
925,28471799,ENTRENADOR PARA EL APRENDIZAJE DE LA PROGRAMACION DE MICROPROCESADOR 6800 MARCA HEATHKIT-MODELO ET-3400A-SERIE NO.09-52168,ET-3400-A
926,28471801,EQUIPOS MEDICO QUIRURGICOS/OSCILOSCOPIO/OSCILOSCOPIO HUNG CHUNG.HC-5502.SERIE NO.205374,HC-5502
927,28471802,EQUIPOS MEDICO QUIRURGICOS/OSCILOSCOPIO/OSCILOSCOPIO HUNG CHUNG.HC-5502.SERIE NO.205542,HC-5502
928,28471803,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES HUNG CHUNG.HC-G205.SERIE NO.G01598,HC-G205
929,28471805,OSCILOSCOPIO MARCA TEKTRONIX-MODELO TDS-210-SERIE B042767 INCLUYE MANUAL DEL USUARIO,TDS-210
930,28472088,SISTEMA DE COMPONENTES PARA EXPERIMENTOS CON AT-TRES ETAPAS-COMPUESTO DE:COMBINACIONES TIPICAS PARA TENSIONES ALTERNAS-MODELO TOEK 300/10-LOS MISMOS QUE SE DETALLAN EN LOS ITEMS DEL 1 AL 83-90 Y 91,102044
931,28472089,TRANSFORMADOR DE PRUEBA PARA TENSIONES MODELO TEO 100/10 NO.88/49598 Y 88/49599,TEO
932,28472090,TRANSFORMADOR DE PRUEBA PARA TENSIONES MODELO TEO 100/10 NO.88/49600,TEO
933,28472091,CONMUTADOR DE PUESTA A TIERRA CON ACCIONAMIENTO EL. NO.87140,Z85994/1
934,28472092,CHISPOMETRO DE ACCIONAMIENTO ELECTRICO MODELO KF 14487,KF
935,28472093,CHISPOMETRO DE ACCIONAMIENTO ELECTRICO MODELO KF-NO. 14787,KF
936,28472094,CHISPOMETRO DE ACCIONAMIENTO ELECTRICO MODELO KF- NO.15287,KF
937,28472095,SISTEMA ACCIONADOR DE CHISPOMETRO CON EJE AISLANTE MODELO AKF,AKF
938,28472096,ELEMENTO DE APOYO AISLANTE MODELO IS,IS
939,28472097,ELEMENTO DE APOYO AISLANTE MODELO-IS,IS
940,28472098,ELEMENTO DE APOYO AISLANTE MODELO IS,IS
941,28472099,ELEMENTO DE APOYO AISLANTE MODELO IS,IS
942,28472100,ELEMENTO DE APOYO AISLANTE MODELO IS,IS
943,28472101,ELEMENTO DE APOYO AISLANTE-MODELO IS,IS
944,28472102,ELEMENTO DE APOYO AISLANTE-MODELO IS,IS
945,28472103,ELEMENTO DE APOYO AISLANTE-MODELO IS,IS
946,28472104,ELEMENTO DE APOYO AISLANTE-MODELO IS,IS
947,28472105,ELEMENTO DE APOYO AISLANTE-MODELO IS,IS
948,28472106,ELEMENTO DE APOYO AISLANTE-MODELO IS,IS
949,28472107,ELEMENTO DE APOYO AISLANTE-MODELO IS,IS
950,28472108,ELEMENTO DE INTERCONEXION-MODELO K,K
951,28472109,INSTRUMENTO PARA MEDIR TENSIONES DE CRESTA MODELO NO.SM NO.872 361,SM
952,28472110,INSTRUMENTO DE MEDICION DE TENSIONES DE CHOQUE NO.872 986 M.STM,STM
953,28472111,INSTRUMENTO DE MEDICION DE TENSIONES CONTINUAS MOD.GM NO.860736,GM
954,28472112,DISPOSITIVO DE DISPARO DE ENCENDIDO-MODELO ZAG NO.909 748,ZAG
955,28472113,BOLA DE ENCENDIDO ELECTRONICO-MODELO EZK NO.909 745,EZK
956,28472114,BOLA DE ENCENDIDO ELECTRONICO-MODELO EZK NO.911 644,EZK
957,28472115,CHISPOMETRO DE MEDICION DE ACCION-ELECTRICO MODELO MF (DOS ESTUCHES),MF
958,28472116,MESA DE MANDO Y REGULACION PREPARADA DE CHOQUE NO.865 289,102116
959,28472117,BARRA DE DESCARGA-MODELO EST-100 OHM,EST
960,28472118,ELEMENTO DE ENLACE PARA AT-MODELO HSV 300 NO.829 493,HSV
961,28472119,ELECTRODOS ESFERAS 0 250 MM.,102119
962,28472120,ELECTRODOS ESFERAS 0 250 MM.,102120
963,28472121,ELECTRODOS ESFERAS 0 250 MM.,102121
964,28472122,ELECTRODO-MODELO EL-25,EL-25
965,28472123,RECIPIENTE DE PRESION Y VACIO-MODELO DKU-NO.256 + ACCESORIOS,DKU
966,28472124,TRAMPA DE DESCARGAS DE CORONA-MODELO KR,KR
967,28472125,INSTRUMENTO COMPROBADOR DE ACEITE-MODELO.OP,OP
968,28472126,ENREJADO DE PROTECCION CON 3 ELEMENTOS DE ENREJADO 1 PUERTA DE ACCESO,102126
969,28472127,REDUCTORES DE PRESION-2 MANOMETROS (PRINCIPIOS/USO EN CILINDRO),2--89
970,28472128,EQUIPOS DE SEGURIDAD; VIGILANCIA Y CONTROL/EXTINTOR/EXTINTOR DE INCENDIOS DE 20 LBS.DE P.Q.S.-NO.EP9P-MARCA SFEME,102130
971,28472129,MULTIMETRO ANALOGICO DE AGUJA.ST-360 TR.,ST-360
972,28472130,ELECTRODO-DIAMETRO 800 MM.Y 300 MM.DE ALTURA.,102137
973,28472131,MEDIDOR DE RESISTENCIA DE TIERRA-NOS.DQ68 Y DQ69-TIPO MTA2,102144
974,28472132,MEDIDOR DE TIERRA MARCA NORMA SERIE NO.0045734,102146
975,28472133,PROBADOR DE LIQUIDOS DIELECTRICOS 2KVA 50KV-PARA 110V.,102147
976,28472134,TRANSFORMADOR MONOFASICO MARCA WAGNER SERIE NO.75040 451-NO.EM.3661-DE:6300 V./110-240V.,102159
977,28472135,RETROPROYECTOR MARCA DA-LITE-MODELO G-100-LT-SERIE NO.D214310,G-100-LT
978,28472136,CARRO ESTRUCTURA METALICA-DE:120X80 CM.CON CUATRO RUEDAS GIRATORIAS DE 6,102164
979,28472137,EQUIPOS DE OFICINA Y ADMINISTRACION/SECADOR DE MANOS/SECADOR AUTOMATICO DE MANOS- CON BOTON- MARCA TEW- MODELO TCD-1500ES- SERIE 0209215,TCO-1500ES
980,28472138,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION; INDUSTRIA Y MINERIA/PINZA AMPERIMETRICA/PINZA AMPEROMETRICA Y ANALIZADOR DE POTENCIA MARCA EXTECH- MODELO 38GD75,38GD75
981,28472412,MINI PLC LOGO 230RC 8 ENTRADAS DIGITALES- 4 SALIDAS DIGITALES MARCA SIEMENS SERIE C-R7K52368 CON DABLE PARA COMUNICACION ENTRE LOGO Y PC,240233
982,28472454,EQUIPO MARCA ELVIS-MODELO NI ELVIS NATIONAL INSTRUMENTS- SERIE NO. 11B194E- LABORATORIO EDUCACIONAL VIRTUAL QUE INCLUYE INSTRUMENTOSW- FUENTES DE VOLTAJE- GENERADORES DE FUCNIONES Y TARJETA DE ADQUISICION,NI ELVIS NATIONAL INSTRUMENTS
983,28472455,CONTROLADOR AUTOMATICO PROGRAMABLE DE TIEMPO QUE INCLUYE ETHERNET NETWORK MODULE- SERIAL PORT 12 BITS ANALOGICO INPUT MODULE (M.A.V.) 8 CHANNEL 1 16,SCXI-1001
984,28472492,PANEL PARA VARIADOR DE VELOCIDAD MARCA SIEMENS MICROMATES 4- SERIE NO. XAU222-002851,243120
985,28472665,TRANSFORMADOR MARCA HAEFELY- SERIE NO. 050894/02- A O 1994- VOLTAJE 196/100000/196- FRECUENCIA 50/60,256068
986,28472852,PROYECTOR DE VIDEO Y DATOS MARCA LG- DLP- MODELO DS125- SERIE 708DTQZ00404,DS125
987,28472887,LABORATORIO DE ELECTRONICA MARCA NATIONAL INSTRUMENTS NI ELVIS-SERIE NO.12F2535,NI ELVIS
988,28472889,LABORATORIO DE ELECTRONICA MARCA NATIONAL INSTRUMENTS NI ELVIS-SERIE NO.128DD30,NI ELVIS
989,28472890,LABORATORIO DE ELECTRONICA MARCA NATIONAL INSTRUMENTS NI ELVIS-SERIE NO.12F2530,NI ELVIS
990,28472891,LABORATORIO DE ELECTRONICA MARCA NATIONAL INSTRUMENTS NI ELVIS-SERIE NO.12AC8E9,NI ELVIS
991,28472892,LABORATORIO DE ELECTRONICA MARCA NATIONAL INSTRUMENTS NI ELVIS-SERIE NO.12A5AE2,NI ELVIS
992,28473027,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/SEÑALADOR O INDICADOR/INDICADOR DE NIVEL TROLADOR SOBRE CADENA REED MARCA KOBOLD- SERIE NO. NO156563-03192008,NM-31OR5RM0
993,28473028,TERMOMETRO BIMETALICO MARCA KOBOLD- SERIE NO. 0138821651,268445
994,28473029,TERMOMETRO DIGITAL PORTATIL MARCA KOBOLD- SERIE NO. 203240,MP2000
995,28473030,MEDIDOR DE FLUJO POLETA ROTATIVA MARCA KOBOLD- SERIE NO. 209375,268447
996,28473032,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION; INDUSTRIA Y MINERIA/TRANSDUCTOR/TRANSDUCTOR DE PRESION ABSOLUTA PIEZO ELECTRICO MARCA KOBOLD- SERIE NO. V242153,268449
997,28473395,OSCILOSCOPIO DE FOSFORO DIGITAL DE 4 CANALES 1 GHZ MARCA TEKTRONIX- MODELO DP04104- SERIE NO.C021530- INCLUYE 4 PUNTAS DE PRUEBA P6139A- CUBIERTA FRONTAL Y SOFTWARE OPEN CHOISE PARA COMUNICACION A PC,DPO4104
998,28473396,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES ARBITRARIAS DE 2 CANALES 1 UHZ A 100 MHZ MARCA TEKTRONIX MODELO AFG 3102- SERIE NO.C022325 CON SOFTWARE,AFG3102
999,28473613,LABORATORIO DE MICROPROCESADORES- COMPUESTO DE:MODULO ADC- DAC- TECLADO MATRICIAL-MEMORIA PARALELA-DISPLAY-LCD DE CARACTER-LCD DE GRAFICO-LEDS-MEMORIA SERIAL-MATRIZ-TRANSMISION-POTENCIA-RELES-MOTORES-DAC DE RED-ACOPLE DE LINEA- VARIOS,285291
1000,28473869,PROYECTOR MARCA EPSON POWERLITE S8- SERIE M4SF9Y8485L,H309A
1001,28474124,OSCILOSCOPIO DIGITAL- DE BANCO- DOS CANALES- MONOCROMATICO- ANCHO DE BANDA 60MHZ- MARCA TEKTRONIX- SERIE NO. C105561- INCLUYE UNA PUNTA PASIVA P2220 200MHZ Y SOFTWARE (TDS1002B),TDS 1002B
1002,28474145,OSCILOSCOPIO DIGITAL- DE BANCO- DOS CANALES- MONOCROMATICO- ANCHO DE BANDA 60MHZ- MARCA TEKTRONIX- SERIE NO. C105563- INCLUYE UNA PUNTA PASIVA P2220 200MHZ Y SOFTWARE (TDS1002B),TDS 1002B
1003,28474146,OSCILOSCOPIO DIGITAL- DE BANCO- DOS CANALES- MONOCROMATICO- ANCHO DE BANDA 60MHZ- MARCA TEKTRONIX- SERIE NO. C105564- INCLUYE UNA PUNTA PASIVA P2220 200MHZ Y SOFTWARE (TDS1002B),TDS 1002B
1004,28474147,OSCILOSCOPIO DIGITAL- DE BANCO- DOS CANALES- MONOCROMATICO- ANCHO DE BANDA 60MHZ- MARCA TEKTRONIX- SERIE NO. C105565- INCLUYE UNA PUNTA PASIVA P2220 200MHZ Y SOFTWARE (TDS1002B),TDS 1002B
1005,28474148,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES MARCA TEKTRONICS- SERIE NO.C035453,AFG 3021B
1006,28474149,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/GENERADOR DE FUNCIONES/GENERADOR DE FUNCIONES MARCA TEKTRONICS- SERIE NO.C035454,AFG 3021B
1007,28474159,KIT SIMATIC S7-1200 AC/DC/RLY- COMPUESTO DE 6 COMPONENTES CPU 1214C- 6 SALIDAS ANALOGICAS SB1232- 6 MODULOS DE SIMULACION- 6 SOFTWARE STEP 7 BASIC V10.5,304029
1008,28474160,KIT SIMATIC BASIC PANEL- COMPUESTO DE 6 MODULOS SWITCH- 6 PANELES DE COLOR PN 5-7,304030
1009,28474161,SIMATIC TOUCH PANEL- SIEMENS- MODELO OP177B- SERIE S C-A7U66788,OP177B
1010,28474162,KIT SINAMICS- COMPUESTO 3UNIDADES CONTROL CU2405- 2MODULOS POTENCIA G120- 2FILTROS MOD 4MV- 2BOBINAS CHOQUE- 1MODULO FSA- 1MODULO OPERADOR G110/G120- 2MEMORIAS ALMACENAMIENTO PARAMETROS- 2 KIT CONEXION INVERSOR- 2SOFTW. MAN- 3 SOFTW. CONFIG,304033
1011,28474163,KIT SINAMICS- COMPUESTO 3UNIDADES CONTROL CU2405- 2MODULOS POTENCIA G120- 2FILTROS MOD 4MV- 2BOBINAS CHOQUE- 1MODULO FSA- 1MODULO OPERADOR G110/G120- 2MEMORIAS ALMACENAMIENTO PARAMETROS- 2 KIT CONEXION INVERSOR- 2SOFTW. MAN- 3 SOFTW. CONFIG,304034
1012,28474286,LABVIEW ROBOTICS SBRIO 9632 STARTER KIT,NI ELVIS
1013,28474413,OSCILOSCOPIO DIGITAL DE DOS CANALES-100MHZ- A COLOR- MARCA TEKTRONIX 1,352768
1014,28474414,OSCILOSCOPIO DIGITAL DE DOS CANALES-100MHZ- A COLOR- MARCA TEKTRONIX 2,352769
1015,28475328,ELECTRODO-MODELO EL-25,EL-25
1016,28475329,ELECTRODO-MODELO EL-25,EL-25
1017,28475330,ELECTRODO-MODELO EL-25,EL-25
1018,28475331,ELECTRODO-MODELO EL-25,EL-25
1019,28475332,ELEMENTO DE INTERCONEXION-MODELO K,K
1020,28475333,ELEMENTO DE INTERCONEXION-MODELO K,K
1021,28475334,ELEMENTO DE INTERCONEXION-MODELO K,K
1022,28475335,ELEMENTO DE INTERCONEXION-MODELO K,K
1023,28475336,ELEMENTO DE INTERCONEXION-MODELO K,K
1024,28475337,ELEMENTO DE INTERCONEXION-MODELO K,K
1025,28475338,ELEMENTO DE INTERCONEXION-MODELO K,K
1026,28475339,ELEMENTO DE INTERCONEXION-MODELO K,K
1027,28475340,ELEMENTO DE INTERCONEXION-MODELO K,K
1028,28475341,ELEMENTO DE INTERCONEXION-MODELO K,K
1029,28475342,ELEMENTO DE INTERCONEXION-MODELO K,K
1030,28475343,ELEMENTO DE INTERCONEXION-MODELO K,K
1031,28475344,ELEMENTO DE INTERCONEXION-MODELO K,K
1032,28475345,ELEMENTO DE INTERCONEXION-MODELO K,K
1033,28475346,ELEMENTO DE INTERCONEXION-MODELO K,K
1034,28475347,ELEMENTO DE INTERCONEXION-MODELO K,K
1035,28475348,ELEMENTO DE INTERCONEXION-MODELO K,K
1036,28475349,ELEMENTO DE INTERCONEXION-MODELO K,K
1037,28475350,ELEMENTO DE INTERCONEXION-MODELO K,K
1038,28475351,MEDIDOR DE RESISTENCIA DE TIERRA-NOS.DQ68 Y DQ69-TIPO MTA2,443806
1039,28475352,REDUCTORES DE PRESION-2 MANOMETROS (PRINCIPIOS/USO EN CILINDRO),443825
1040,28475356,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/AMPERIMETRO/AMPERIMETRO DE TENAZA AMPERCLAMP ITALIANO ICE-ESCALA DE 2.5 A 500-EN ESTUCHE DE PLASTICO,AMPERCLAMP
1041,28475357,BANCO PARA LABORATORIO DE MEDIDAS ELECTRICAS-CON LOS SIGUIENTES ELEM:5 FUENTES DE CORRIENTE:ALTERNA TRIFASICA FIJA-VARIABLE POR FASES-ALTERNA MONOFASICA FIJA-ALTERNA MONOFASICA VARIABLE-CONTINUA VARIABLE Y UNA MESA DE TRABAJO CON DOS BANCOS,444038
1042,28475361,GALVANOMETRO PARA CORRIENTE CONTINUA-GOSSEN P-390.,P-390
1043,28475362,GALVANOMETRO PARA CORRIENTE CONTINUA-GOSSEN P-390.,P-390
1044,28475363,GALVANOMETRO PARA CORRIENTE CONTINUA-GOSSEN P-391,P-391
1045,28475364,GALVANOMETRO PARA CORRIENTE CONTINUA-GOSSEN P-391,P-391
1046,28475365,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/AMPERIMETRO/INSTRUMENTO DE MEDIDA A BOBINA MOVIL-GOSEEN P244,P244
1047,28475366,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/AMPERIMETRO/INSTRUMENTO DE MEDIDA A BOBINA MOVIL-GOSEEN P244,P244
1048,28475367,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/AMPERIMETRO/INSTRUMENTO DE MEDIDA A BOBINA MOVIL-GOSEEN P244,P244
1049,28475368,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/AMPERIMETRO/INSTRUMENTO DE MEDIDA A BOBINA MOVIL-GOSEEN P244,P244
1050,28475369,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/AMPERIMETRO/INSTRUMENTO DE MEDIDA A BOBINA MOVIL-GOSEEN P244,P244
1051,28475370,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/AMPERIMETRO/INSTRUMENTO DE PRECISION A BOBINA MOVIL-PARA MEDIR LA CORRIENTE-GOSSEN P145,P145
1052,28475371,INSTRUMENTO DE PRECISION PARA MEDIR LA CORRIENTE CONTINUA Y CORREITNE ALTERNA-GOSSEN 142,142
1053,28475372,INSTRUMENTO DE PRECISION PARA MEDIR LA CORRIENTE CONTINUA Y CORRIENTE ALTERNA-GOSSEN 143,143
1054,28475373,INSTRUMENTO DE PRECISION PARA MEDIR LA TENSION PARA CORRIENTE CONTINUA Y ALTERNA-GOSSEN A-240,A-240
1055,28475374,INSTRUMENTO DE PRECISION PARA MEDIR TENSION-CORRIENTE CONTINUA ALTERNA GOSSEN A-243,A-243
1056,28475375,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/AMPERIMETRO/INSTRUMENTO DE PRECISION-BOBINA MOVIL-PARA MEDIR LA TENSION-GOSSEN P243,P243
1057,28475376,INSTRUMENTO DE PRECISION-PARA MEDIR LA CORRIENTE CONTINUA Y CORRIENTE ALTERNA-GOSSEN 141,141
1058,28475377,INSTRUMENTO PARA MEDIR CON LUZ-LA CORRIENTE Y LA TENSION NORMA,444059
1059,28475378,PUPITRE DE MANDO TRANSPORTABLES PHYWE 07422093-220-221-222,444072
1060,28475379,PUPITRE DE MANDO TRANSPORTABLES PHYWE 07422093-220-221-222,444073
1061,28475397,BANCO DE PRUEBAS PARA ALTERNADORES Y MOTORES DC DL 2011 Y,DL2013
1062,28475398,CONTACTOR 6A-220V.CON BOBINA DE 120V.3 CONTACTORES NA Y 3NC-CON CAJA METALICA DE:12X10X14 CM.18 BORNES CONEXION EXTERNA.,446056
1063,28475399,CONTACTOR 6A-220V.CON BOBINA DE 120V.3 CONTACTORES NA Y 3NC-CON CAJA METALICA DE:12X10X14 CM.18 BORNES CONEXION EXTERNA.,446057
1064,28475400,CONTACTOR 6A-220V.CON BOBINA DE 120V.3 CONTACTORES NA Y 3NC-CON CAJA METALICA DE:12X10X14 CM.18 BORNES CONEXION EXTERNA.,446058
1065,28475401,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/SEÑALADOR O INDICADOR/INDICADOR DE SECUENCIA DE FASE-SL100SF,803123
1066,28475402,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/SEÑALADOR O INDICADOR/INDICADOR DE SECUENCIA DE FASE-SL100SF,803123
1067,28475404,MEDIDOR MODULO CA NO.28-284,446228
1068,28475405,MEDIDOR MODULO CA NO.28-284,446229
1069,28475406,MODULO CONTACTOR DC-C/W5NC Y MC-CONTACTOS DE 120V.DC-28-631,446238
1070,28475407,MODULO CONTACTOR MAGNETICO AC-120V-ACC/W4N0Y4 NC CONTACTORES,446239
1071,28475408,MODULO CRONOGRAFO RECICULAR 120 AC C/W NO-NC-CONTACTOS 28-664,446240
1072,28475409,MODULO DE MOTOR DE ARRANQUE POR CAPACITOR.NO.28-130,446247
1073,28475410,MODULO DE MOTOR DE FASE PARTIDA PERMANENTE N.28-135,446248
1074,28475411,MODULO DE MOTOR DEVANADO-DE ARDILLA 28-105,446249
1075,28475412,MODULO DE MOTOR UNIVERSAL N.28-140,446250
1076,28475413,MODULO DE RELE DE FALLA DE CAMPO DE DERIVACION 28-633,446251
1077,28475414,MODULO DE SOBRECARGA AC/DC 28-613,446252
1078,28475415,MODULO DE SWITCHE DE PALANCA SELECTORA C/W.2 SWITCHE SELECTORES Y 2 PALANCAS DE SWITCHE 120V.AC/DC 28-602,446253
1079,28475416,MODULO DE TIEMPO DEFINIDO DE RELE RETARDADOR C/W.2 RELES DE TIEMPOS RETARDADOR 120V.-AC/DC 28-619,446254
1080,28475417,MODULO FRENO PRONY DE LA CORRIENTE EDDY.NO.28-205,446255
1081,28475418,MODULO MOTOR DE ROTOR DEVANADO 28-110,446263
1082,28475419,MODULO RELE AC C/W RELE-DMDT 120V AC 28-662,446264
1083,28475420,MODULO RELE CEMF.120V-CONTACTO DC.28-632,446265
1084,28475421,MODULO RELE DC C/W 2 DPDT RELES 120 V-DC 28-630,446266
1085,28475422,MODULO RELE DE TIEMPO AJUSTABLE C/W CONTACTOR DPDT.BOBINA 28-663,446267
1086,28475423,MODULOS OTOR ALTERNADOR SINCRONICOS.28-102,446281
1087,28475424,MOTOR GENERADOR DE CD.N.28-150,446282
1088,28475425,OSCILOSCOPIO ANALOGICO DIGITAL-MARCA TECKTRONIX-MODELO TDS-210-SERIE B022626 Y B022627.INCLUYE 1 MANUAL-2 PUNTAS DE PRUEBA-CABLE DE ALIMENTACION-CERTIFICADO DE CALIBRACION NIST,TDS-210
